index,accommodates,amenities,availability_30,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,latitude(North),longitude(East),maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,amenities__Wireless_Internet,amenities__Fire_Extinguisher,amenities__Laptop_Friendly_Workspace,amenities__Heating,amenities__Wheelchair_Accessible,amenities__Elevator_in_Building,amenities__Dog(s),amenities__Cat(s),amenities__Washer_/_Dryer,amenities__Smoking_Allowed,amenities__First_Aid_Kit,amenities__Pets_live_on_this_property,amenities__Pool,amenities__Lock_on_Bedroom_Door,amenities__Smoke_Detector,amenities__Shampoo,amenities__Buzzer/Wireless_Intercom,amenities__Safety_Card,amenities__Breakfast,amenities__Other_pet(s),amenities__Indoor_Fireplace,amenities__Iron,amenities__Hair_Dryer,amenities__Gym,amenities__Family/Kid_Friendly,amenities__Internet,amenities__Hot_Tub,amenities__Washer,amenities__Dryer,amenities__Pets_Allowed,amenities__24-Hour_Check-in,amenities__Cable_TV,amenities__Air_Conditioning,amenities__Hangers,amenities__Doorman,amenities__Essentials,amenities__Carbon_Monoxide_Detector,amenities__Suitable_for_Events,amenities__Free_Parking_on_Premises,amenities__TV,amenities__Kitchen,lbl_bed_type,lbl_cancellation_policy,lbl_has_availability,lbl_host_is_superhost,lbl_instant_bookable,lbl_property_type,lbl_room_type,index,price
3030,2,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",30,1.0,Futon,1.0,1.0,1,moderate,1,t,f,1.0,f,22.67374307,114.2340688,1125,7,House,10.0,10.0,10.0,97.0,10.0,Private room,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,2,1,0,0,0,9,1,3030,50.0
3031,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",19,1.0,Real Bed,1.0,1.0,1,moderate,1,t,f,1.0,t,22.68149519,114.2364481,1125,4,House,10.0,10.0,9.0,90.0,10.0,Private room,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,4,1,0,0,1,9,1,3031,60.0
3032,2,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",30,1.0,Real Bed,1.0,1.0,1,moderate,3,t,f,1.0,f,22.66443815,114.2239106,10,1,House,10.0,10.0,10.0,100.0,10.0,Private room,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,1,0,0,0,9,1,3032,200.0
3033,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",0,1.0,Real Bed,1.0,2.0,1,flexible,1,t,f,1.0,f,22.67657017,114.2334382,1125,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,4,0,0,0,0,9,1,3033,130.0
3034,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",21,1.0,Real Bed,1.0,1.0,1,strict,1,t,f,1.0,f,22.68078973,114.232068,5,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,4,3,0,0,0,9,1,3034,60.0
3035,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",30,1.0,Real Bed,1.0,1.0,2,moderate,1,t,f,2.0,f,22.67887888,114.2349655,7,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,4,1,0,0,0,9,1,3035,46.0
3036,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Heating,Washer,Dryer}",7,1.0,Real Bed,1.0,2.0,1,moderate,2,t,f,1.0,f,22.67138709,114.2210276,1125,0,Apartment,9.0,9.0,9.0,95.0,9.0,Private room,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,3036,30.0
3037,10,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",15,2.0,Real Bed,4.0,6.0,1,strict,8,t,t,1.0,t,22.66928957,114.2274389,365,94,House,10.0,10.0,9.0,98.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,4,3,0,2,1,9,0,3037,350.0
3038,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",21,1.0,Real Bed,0.0,1.0,1,flexible,1,t,f,1.0,f,22.67058578,114.2241313,1125,3,House,10.0,10.0,8.0,100.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,4,0,0,0,0,9,0,3038,125.0
3039,2,"{TV,Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials}",0,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.66883279,114.2260489,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,4,0,0,0,0,9,0,3039,150.0
3040,7,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer}",30,1.5,Real Bed,3.0,3.0,1,strict,7,t,f,1.0,f,22.66902561,114.2243809,12,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,4,3,0,0,0,9,0,3040,500.0
3041,12,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",27,1.0,Real Bed,3.0,4.0,1,moderate,4,t,f,1.0,f,22.66834846,114.228312,14,37,House,10.0,10.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,1,0,0,0,9,0,3041,150.0
3042,9,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer}",30,1.0,Real Bed,2.0,2.0,1,flexible,1,t,f,1.0,f,22.66950613,114.2222106,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,4,0,0,0,0,9,0,3042,250.0
3043,8,{},30,0.0,Real Bed,3.0,0.0,1,flexible,1,t,f,1.0,f,22.67980621,114.2333407,210,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,3043,700.0
3044,12,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials}",5,2.0,Real Bed,3.0,2.0,1,moderate,4,t,f,1.0,f,22.67415783,114.2311827,2,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,4,1,0,0,0,9,0,3044,150.0
3045,8,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",30,1.0,Real Bed,3.0,3.0,2,strict,4,t,f,2.0,f,22.67861432,114.2338552,1125,3,House,10.0,10.0,10.0,100.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,4,3,0,0,0,9,0,3045,189.0
3046,10,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",24,1.0,Real Bed,3.0,3.0,1,moderate,4,t,f,1.0,f,22.67286542,114.2293572,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,1,0,0,0,9,0,3046,150.0
3047,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",8,2.0,Real Bed,2.0,2.0,1,flexible,4,t,f,2.0,f,22.68289086,114.2327193,1125,1,Condominium,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,4,0,0,0,0,7,0,3047,110.0
3048,2,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",0,1.0,Pull-out Sofa,1.0,1.0,1,strict,1,t,f,1.0,f,22.67549211,114.2277625,18,12,Apartment,10.0,10.0,10.0,97.0,10.0,Private room,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,3,0,0,0,0,1,3048,50.0
3049,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",30,1.0,Couch,1.0,1.0,1,flexible,1,t,f,1.0,f,22.67921132,114.2290957,4,3,Apartment,10.0,10.0,9.0,100.0,10.0,Shared room,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,2,3049,40.0
3050,2,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector""}",24,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.68372958,114.2329895,1125,1,House,10.0,10.0,10.0,100.0,10.0,Private room,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,9,1,3050,50.0
3051,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",30,1.0,Real Bed,1.0,2.0,1,flexible,2,t,f,1.0,f,22.67876117,114.2289178,1125,3,House,10.0,10.0,9.0,100.0,9.0,Private room,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,4,0,0,0,0,9,1,3051,200.0
3052,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials}",28,1.0,Real Bed,1.0,1.0,3,moderate,2,t,f,3.0,f,22.67320413,114.2543285,14,8,House,10.0,10.0,10.0,97.0,10.0,Private room,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,4,1,0,0,0,9,1,3052,42.0
3053,7,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",27,1.0,Real Bed,3.0,3.0,1,moderate,6,t,f,1.0,f,22.6778259,114.2292892,1125,8,House,10.0,10.0,9.0,95.0,10.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,4,1,0,0,0,9,0,3053,252.0
3054,6,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",24,1.0,Real Bed,1.0,5.0,1,strict,1,t,f,1.0,t,22.67810455,114.2312038,1125,29,House,9.0,9.0,8.0,79.0,8.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,0,1,9,0,3054,85.0
3055,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",16,2.0,Real Bed,4.0,3.0,2,moderate,6,t,f,2.0,f,22.67077396,114.2327119,10,3,House,10.0,10.0,10.0,100.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,4,1,0,0,0,9,0,3055,275.0
3056,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",30,2.0,Real Bed,3.0,4.0,1,flexible,1,t,f,1.0,f,22.6728307,114.2311615,1125,0,House,9.0,9.0,9.0,95.0,9.0,Entire home/apt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,4,0,0,0,0,9,0,3056,500.0
3057,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",6,1.0,Real Bed,1.0,2.0,2,moderate,2,t,f,2.0,f,22.67255255,114.2328104,60,6,House,10.0,10.0,9.0,100.0,10.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,4,1,0,0,0,9,1,3057,50.0
3058,2,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",23,1.0,Real Bed,1.0,1.0,1,moderate,2,t,f,1.0,f,22.67360183,114.2269905,90,9,House,10.0,10.0,10.0,98.0,10.0,Private room,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,4,1,0,0,0,9,1,3058,50.0
3059,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",30,1.0,Real Bed,1.0,1.0,1,strict,1,t,f,1.0,f,22.67367878,114.2356117,30,3,House,10.0,10.0,7.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,3,0,0,0,9,1,3059,75.0
3060,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating}",30,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.6778917,114.2324084,1125,0,House,9.0,9.0,9.0,95.0,9.0,Private room,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,9,1,3060,200.0
3061,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",12,1.0,Airbed,1.0,1.0,2,flexible,1,t,t,2.0,f,22.66807528,114.2408883,1125,17,Apartment,10.0,10.0,9.0,100.0,10.0,Shared room,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,3061,35.0
3062,3,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",23,0.0,Real Bed,1.0,1.0,10,strict,2,t,t,12.0,f,22.66678328,114.2656113,365,15,Bed & Breakfast,10.0,10.0,9.0,98.0,10.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,2,0,1,1,3062,49.0
3063,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",28,1.5,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.67930401,114.2271772,1125,6,Apartment,10.0,10.0,10.0,100.0,10.0,Shared room,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,4,0,0,0,0,0,2,3063,50.0
3064,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",30,1.0,Futon,1.0,1.0,1,flexible,1,t,f,1.0,f,22.6736862,114.2347763,1125,0,House,9.0,9.0,9.0,95.0,9.0,Shared room,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,9,2,3064,200.0
3065,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,0.0,Real Bed,1.0,1.0,10,strict,1,t,t,12.0,f,22.66866929,114.2657187,1825,14,Bed & Breakfast,10.0,10.0,7.0,96.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,2,0,1,1,3065,45.0
3066,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",0,2.0,Real Bed,1.0,1.0,10,strict,2,t,t,12.0,f,22.66699435,114.265241,1125,0,Bed & Breakfast,9.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,2,0,1,1,3066,65.0
3067,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",30,1.0,Real Bed,1.0,1.0,10,strict,2,t,t,12.0,f,22.6685423,114.2660955,1825,8,Bed & Breakfast,10.0,10.0,9.0,98.0,10.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,2,0,1,1,3067,55.0
3068,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",27,1.0,Real Bed,2.0,2.0,1,flexible,1,t,f,1.0,f,22.67052635,114.2256568,1125,2,House,10.0,10.0,9.0,100.0,9.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4,0,0,0,0,9,0,3068,200.0
3069,12,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",5,2.0,Real Bed,4.0,7.0,1,moderate,2,t,f,1.0,f,22.67432779,114.2338463,365,43,House,10.0,10.0,9.0,99.0,10.0,Entire home/apt,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,4,1,0,0,0,9,0,3069,325.0
3070,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",30,1.0,Real Bed,1.0,1.0,1,flexible,1,t,f,1.0,f,22.67093447,114.2235719,1125,1,House,10.0,10.0,8.0,100.0,10.0,Private room,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,4,0,0,0,0,9,1,3070,73.0
3071,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",4,1.0,Real Bed,1.0,1.0,10,strict,1,t,t,12.0,f,22.66744824,114.2659744,1125,5,Bed & Breakfast,10.0,9.0,9.0,95.0,9.0,Private room,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,4,3,0,2,0,1,1,3071,55.0
3072,2,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Cat(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",13,1.0,Real Bed,1.0,1.0,1,flexible,2,t,t,1.0,f,22.66721307,114.2434146,1125,41,Apartment,10.0,10.0,9.0,97.0,10.0,Entire home/apt,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,4,0,0,2,0,0,0,3072,99.0
